Course ID,Subject,Number,Title
48065,CEJV,569,DESKTOP APPLICATION DEVELOPMENT WITH JAVA
48066,MBA,648,Business Process Management
48067,MBA,649,Strategic Managerial Accounting and Control
48068,MBA,650,Crafting and Implementing Successful Strategies
48069,CEJV,559,WEB APPLICATION DEVELOPMENT WITH JAVA
48073,ACCO,692,Managing After-Tax Returns
48074,BTM,660,Project Management
48075,BTM,633,Strategic Management of Information Technology
48076,BSTA,645,Statistical Software for Data Management and Analysis
48077,BSTA,677,Business Forecasting
48078,BSTA,678,Data Mining Techniques
48079,SCOM,610,Supply Chain Management
48080,BTM,695,Seminar in Special Topics
48081,CEPS,1001E,Strategic Task Delegation
48083,GPLD,152,Marketing Management Essentials
48084,GPLD,153,Consumer Behavior Essentials
48097,CEPS,1011E,Dealing with Difficult Personalities
48098,CEPS,1011F,Gérer les personnalités difficiles
48100,FINA,664,Private Equity
48101,FINA,665,Mergers and Acquisitions
48102,FINA,688,Financial Risk Management
48103,MANA,659,Executing Strategies
48104,MANA,665,Management of Change
48105,MANA,667,Corporate Governance
48106,MANA,668,Sustainable Business Strategy
48107,MANA,670,Management Consulting
48108,MARK,673,Social Media Marketing
48109,MARK,674,Integrated Marketing Communications
48110,MBA,651,MBA Research Paper
48111,MBA,652,MBA Internship
48112,MBA,654,Reading Course
48113,MBA,655,International Case Competition Organizer
48114,MBA,656,MBA Case Competition Organizing Committee
48115,MBA,657,International Case Competition - Executive Assistant
48116,CEPS,1012E,Stress Management for the 21st Century
48142,GPWL,919,Everything you need to know about Women?s Health
48143,GPLL,17,Succeeding in the Canadian Graduate Classroom
48144,MBA,658,Van Berkom Case Competition - Executive Assistant
48145,MBA,659,Strategies in Action (Case Competition)
48146,MBA,660,Small Business Consulting Bureau
48147,MBA,661,Community Services Initiative
48148,GPLD,144,Solving Problems and Seeing the Big Picture
48149,GPLD,145,Motivating and Inspiring as A Leader
48157,AHSC,512,Sexuality in Human Relations
48158,AHSC,513,Family Communication
48159,AHSC,533,Internship I in Youth Work
48160,AHSC,537,Internship II in Youth Work
48162,AHSC,538,Extended Internship in Youth Work
48163,AHSC,551,Counselling Skills and Concepts
48164,AHSC,560,Health Promotion
48168,ARTX,398,Special Topics in Contemporary Studio Arts Practice
48173,GPLL,18,Building an Effective Graduate Student - Supervisor Relationship
48177,CEWP,MOD1,MODULE 1 (OPERATING SYSTEMS)
48178,CEWP,MOD2,MODULE 2 (INTRODUCTION TO WEB PROGRAMMING)
48179,CEWP,MOD4,MODULE 4 JAVA 1
48181,GPLL,463,"NSERC Funding Info Session for Masters (Thesis), PhD students and Postdocs"
48182,GPLL,464,NSERC Funding Info Session for Postdoctoral Fellows
48183,GPLD,146,Managing People's Performance
48189,GPLD,156,Data Analytics Essentials: Can we always trust numbers?
48191,GPLD,154,HR Essentials: Employee Recruitment & Selection
48192,GPLD,151,Management Accounting Essentials: Budgeting
48193,GPCB,593,Intro to Design Thinking
48196,SPAN,634,"Invention, Borders, and Tension in the Colonial Spanish American Discourse"
48197,SPAN,664,Spanish America: Testimonio Discourse
48218,SOEN,6971,Project and Report
48222,CEPS,1029E,Maximize Your Influential Power
48223,CEPS,1030E,Powerful and Synergistic Teamwork
48224,CEPS,1031E,Creative Leadership
48225,CEPS,1032E,Stimulate Emotional and Social Intelligence
48234,CEPS,1037E,Best Practices in Environmental Management
48285,COMP,6971,Project and Report
48299,SCOL,391,Directed and Independent Study II
48300,ANTH,277,"Contemporary Issues in Economy, Society, and Biodiversity"
48301,SOCI,345,Movement and Travel
48302,SOCI,483,Nationalism and Racism
48308,ARTH,654,ANNOTATED REVIEW OF SOURCES AND DOCUMENTS
48309,FMST,218,HISTORY OF ANIMATION FILM
48310,FMPR,239,MONTAGE I
48311,FMPR,444,EXPANDED CINEMA
48312,FMST,410,"SEMINAR IN GENDER, SEXUALITY AND MEDIA"
48313,FMST,411,SEMINAR IN SCREEN CULTURES
48314,FMST,412,SEMINAR IN GEOGRAPHIES OF CINEMA
48315,FMST,420,SEMINAR IN CRITICAL MEDIA PRACTICES
48317,ANTH,319,Socio-Environmental Issues
48318,FMAN,203,INTRODUCTION TO ANIMATION I
48319,FMAN,255,TECHNICAL ASPECTS FOR ANIMATION I
48320,FMAN,256,TECHNICAL ASPECTS FOR ANIMATION II
48321,FMAN,204,INTRODUCTION TO ANIMATION II
48322,FMAN,225,ANALYTICAL DRAWING AND DESIGN FOR ANIMATION
48323,FMAN,300,UNDER-CAMERA ANIMATION
48324,FMAN,301,EXPANDED ANIMATION PRACTICES
48325,FMAN,307,INTERMEDIATE ANIMATION I
48326,FMAN,308,INTERMEDIATE ANIMATION II
48327,FMAN,311,DIGITAL ANIMATION AND CREATIVE COMPOSITING
48328,FMAN,350,INTRODUCTION TO STOP-MOTION ANIMATION
48330,FMAN,355,INTRODUCTION TO 3D DIGITAL ANIMATION
48331,FMAN,440,ADVANCED 3D DIGITAL ANIMATION
48332,FMAN,450,ADVANCED STOP-MOTION ANIMATION
48333,ANTH,483,Nationalism and Racism
48338,FRAA,429,Fondements en linguistique française
48342,FRAA,419,"Le français en Amérique du Nord, histoire et destins"
48349,PHYS,460,Chemical Aspects of Biophysics
48350,PHYS,462,Bioenergetics
48351,PHYS,459,Solid State Physics
48352,GPCB,687,Networking & The Power of Making a Positive Impression
48353,GPSC,415,Professional and Effective Email Writing
48354,AERO,390,AEROSPACE ENGINEERING DESIGN PROJECT
48356,AERO,446,AEROSPACE VEHICLE PERFORMANCE
48357,AERO,455,COMPUTATIONAL FLUID DYNAMICS FOR AEROSPACE APPLICATIONS
48358,AERO,481,MATERIALS ENGINEERING FOR AEROSPACE
48359,AERO,490,CAPSTONE AEROSPACE ENGINEERING DESIGN PROJECT
48360,GPWL,944,Investing Online
48361,GPSC,421,Talk the Walk: Becoming a better communicator
48363,JOUR,325,SOCIAL MEDIA AND MOBILE REPORTING
48364,JOUR,445,ADVANCED PHOTOJOURNALISM
48365,JOUR,335,ALTERNATIVE JOURNALISM
48366,JOUR,443,THE DIGITAL MAGAZINE
48367,GPLD,155,HR Essentials: Strategies for effective training and development
48368,AHSC,321,HISTORICAL FOUNDATIONS OF LEISURE AND RECREATION
48369,AHSC,385,SOCIAL PSYCHOLOGY OF LEISURE
48370,RELI,230,JUDAISM AND POPULAR CULTURE
48371,RELI,390,ANGELS AND DEMONS IN JUDAISM
48372,PHYS,660,CHEMICAL ASPECTS OF BIOPHYSICS
48373,PHYS,443,QUANTITATIVE HUMAN SYSTEMS PHYSIOLOGY
48374,PHYS,445,PRINCIPLES OF MEDICAL IMAGING
48375,PHYS,665,PRINCIPLES OF MEDICAL IMAGING
48378,MARA,320,MODERN ARABIC FICTION
48379,ENCS,6043,SEMINAR IN INNOVATION PROCESS
48387,ENCS,6044,PRACTICUM IN INNOVATION PROCESS
48388,CIVI,6071,ADVANCED STEEL STRUCTURES DESIGN
48389,FPST,490,ABORIGINAL COMMUNITY ECONOMIC DEVELOPMENT I
48391,COEN,422,CYBER-PHYSICAL SYSTEMS
48392,COEN,424,PROGRAMMING ON THE CLOUD
48393,COEN,433,BIOLOGICAL COMPUTING AND SYNTHETIC BIOLOGY
48394,COEN,434,MICROFLUIDIC DEVICES FOR SYNTHETIC BIOLOGY
48395,COEN,446,INTERNET OF THINGS
48396,COEN,447,SOFTWARE-DEFINED NETWORKING
48397,ELEC,444,MEDICAL IMAGE PROCESSING
48398,IRST,390,Field Studies in Ireland
48399,HISW,210,QUEBEC SINCE CONFEDERATION
48400,RELI,235,THE HOLOCAUST
48401,COEN,6313,PROGRAMMING ON THE CLOUD
48402,SPAN,462,INTRODUCTION TO SPANISH LINGUISTICS
48403,SPAN,475,Translation Issues in Spanish American Culture
48404,IRST,346,IRISH PERFORMANCE STUDIES
48405,IRST,347,CONTEMPORARY IRISH THEATRE
48406,IRST,354,IRISH CHILD & YOUNG ADLT LIT
48407,IRST,230,IRISH MYTHOLOGY AND FOLKLORE
48408,AHSC,442,COMMUNITY DEVELOPMENT AND LEISURE
48409,MECH,462,WIND TURBINE ENGINEERING
48410,ELEC,6661,MEDICAL IMAGE PROCESSING
48411,FINA,408,Building and Testing Trading Systems Using Technical Analysis
48412,CHEM,856,DOCTORAL RESEARCH AND THESIS
48413,ELEC,6311,RADIATION AND SCATTERING OF WAVES
48414,MAST,653,TOPICS IN THE FOUNDATIONS OF MATHEMATICS
48415,ADMI,855,BUSINESS POLICY/STRATEGY
48416,ADMI,856,BUSINESS POLICY/STRATEGY
48417,ADMI,812,ORGANIZATIONAL BEHAVIOUR
48418,ADMI,813,ORGANIZATIONAL BEHAVIOUR
48419,ADMI,815,ORGANIZATIONAL BEHAVIOUR
48420,FINA,409,APPLIED INVESTMENT ANALYSIS
48421,GPLT,319,Speaking with Skill: English pronunciation and conversation
48422,CHEM,436,Molecular Modelling of Proteins
48423,COMM,205,BUSINESS COMMUNICATION
48445,FMST,319,THE MOVING IMAGE AND SOCIETY
48452,PHIL,652,SELECTED TOPICS IN LOGIC
48454,COMP,6971,PROJECT AND REPORT
48460,ENVS,696,INTERNSHIP & REPORT IN EA
48462,MUSI,243,FUNCTIONAL VOCAL SKILLS
48469,CEWP,MOD4B,Object Oriented Methods with UML
48472,ENGL,639,Studies in Drama
48475,GPSC,22,General Media Relations Training
48478,GPSC,23,Getting the word out about your research
48479,GPSC,24,Op-ed Writing: Part 1
48480,GPSC,25,Op-ed Writing: Part 2
48481,GPCB,588,Philanthropy at a glance
48482,GPCB,590,Governments: Who Are They?
48483,GPCB,591,Governments: What Do They Do?
48484,GPCB,592,Governments: How they interact together and how to interact with them
48494,CEPS,9999E,IELTS Test (Payment Only)
48511,GCE,511,Starting Your Own Business
48512,GCE,512,Marketing Your Own Business
48513,GCE,513,Growing Your Own Business
48514,GCE,514,Entrepreneurship: Venture Creation
48515,GCE,595,Special Topics
48521,FFAR,257,History and Visual Culture of Gaming
48522,CART,357,Topics in Digital Space
48523,CART,358,Topics in Senses and Perception
48524,CART,460,Bending Bits: Advanced Topics in Digital Media
48525,MARA,250,Intermediate Modern Standard Arabic II
48533,CEPS,1024E,Building your Coaching and Mentoring Skills
48536,CEPS,1026E,Business-Case Driven Decision-Making Workshop
48540,CEPS,1027E,Recognition of Millenials in the workplace
48543,GPLL,478,Scholarships for International Doctoral Students
48544,ACCO,360,Principles of Auditing
48545,MECH,6341,ENGINEERING ANALYSIS OF SMART MATERIALS AND STRUCTURES
48551,CHEM,203,Forensic Analysis
48552,CHEM,204,From Alchemy to Modern Chemistry:  A Historical Evolution of Chemistry
48560,CEFR,25,CONVERSATION FRANÇAISE - NIVEAU DÉBUTANT
48561,MTHY,633,Advanced Music Therapy Practice I
48562,MTHY,634,Advanced Music Therapy Practice II
48563,CEWP,MOD3,MODULE 3 (NETWORKS AND PROTOCOLS)
48564,CEWP,MOD5,DATABASES
48565,CEBU,MOD6A,PROFITABILITY AND PERFORMANCE
48566,CEEN,MOD6B,ENGLISH FOR TECHNOLOGISTS
48593,CEBD,1150,INTRO TO BIG DATA BUSINESS CASES AND DATA COLLECTION
48595,CEBD,1251,BIG DATA VISUALIZATION AND STORYTELLING
48596,CEBD,1160,INTRO TO BIG DATA TECHNOLOGY
48597,CEBD,1260,MACHINE LEARNING
48598,CEBD,1261,BIG DATA INFRASTRUCTURE
48601,GPLL,73,Fund Writing Peer Review - SSHRC Research Creation
48610,GPLL,247,Introduction to Research Data Management in the Social Sciences
48612,GPLL,243,Using Zotero for Grads
48617,GPTK,714,Lesson Planning
48618,GPWL,897,Eating Ethically Within Your Means
48619,ACCO,495,HONOURS SEMINAR IN ACCOUNTANCY
48620,INSE,6680,SYSTEM PHYSICAL SECURITY
48624,GPDI,515,Beginner?s Guide to the R Programming Language
48625,GPWL,922,Breaking the Isolation: Building Community on Campus
48637,GPDI,516,Introduction to Microsoft OneNote
48639,COMS,800,Integrative Seminar
48640,COMS,835,Doctoral Pro-seminar
48641,COMS,815,Doctoral Examination
48645,HENV,801,Pedagogical Training
48646,JOUR,605,Digital Innovation in Journalism
48647,JOUR,691,Thesis
48648,JOUR,693,Research-Creation Thesis
48649,JOUR,694,Essay
48660,ECON,509,History of Economic Thought I
48661,PSYC,458,Behavioural Neuroscience Advanced Issues
48671,INDI,844,DOCTORAL LEVEL STUDIES
48693,SOEN,8901,DOCTORAL RESEARCH AND THESIS
48694,HUMA,891,Comprehensive Examination Major Field
48695,HUMA,892,Comprehensive Examination Minor Field I
48696,HUMA,893,Comprehensive Examination Minor Field II
48697,HUMA,894,Thesis Proposal with Defence
48702,CEPS,1071E,Environmental Site Assessment - Preparation for the AQVE Accreditation
48703,CEPS,1072E,Environmental Auditor ? Preparation for the AQVE accreditation
48704,CEPS,1073E,How to Transition from Team Member to Team Leader
48717,ELEC,470,BROADCAST SIGNAL TRANSMISSION
48718,ELEC,413,MIXED-SIGNAL VLSI FOR COMMUNICATION SYSTEMS
48719,ELEC,473,AUTONOMY FOR MOBILE ROBOTS
48720,ACCO,600,TUTORIAL IN FINA REP/PRACTICE
48741,HENV,810,Thesis Proposal
48742,HENV,885,Comprehensive Exam
48743,AHSC,400,Advanced Facilitation and Ethics
48744,AHSC,403,Cultivating Creativity and Social Innovation
48745,AHSC,411,Social change and analysis Methods
48746,AHSC,415,Organizational and Community Sustainability
48747,AHSC,332,Organizational Development I
48748,AHSC,343,Community Development I
48760,EXCI,258,"Human Physiology I:  Musculoskeletal, Neuromuscular, and Bioenergetic systems from Rest to Exercise"
48761,EXCI,259,Human Physiology II:  Cardiovascular and Respiratory Systems from Rest to Exercise
48762,KCEP,210,Principles of Clinical Exercise Physiology
48763,HENV,802,Experiential Learning
48765,COMS,205,Effective Communication Skills
48766,COMS,333,"Games, Media and Culture"
48767,COMS,427,Social Media Platforms and Policy
48768,COMS,456,"News, Media and Power"
48769,COMS,491,Communication  Media:  Portfolio
48770,COMS,484,Communication Media:  Moving Images III
48771,COMS,384,Communication Media:  Moving Images II
48772,COMS,477,Communication Media:  Sound III
48773,SOCI,430,Development Debates
48774,MECH,476,GENERATIVE DESIGN AND MANUFACTURING IN ENGINEERING
48775,BIOL,423,Scientific Communication
48776,PHIL,316,Intermediate Logic
48777,PHIL,317,Inductive and Abductive Logic
48779,PHIL,482,Advanced Topics in Ancient Philosophy
48783,JMEC,530,ICAO - AVSEC PMC
48817,ACCO,601,TUTORIAL IN FINA REP/COM APP
48818,ANTH,343,Media Ethnographies
48819,AHSC,456,Advanced Family Life Education
48820,SCPA,212,Introduction to Global Migration:  Theories and Issues
48821,SCPA,315,Immigration in Quebec and Canada
48822,SCPA,481,Settlement and Integration
48823,SCPA,482,"Field Project in Immigration, Migration and Diversity"
48824,ACCO,602,TUTORIAL IN BUSINESS ADV SER
48825,ACCO,603,TUTORIAL IN INF SYS/INT.CONT
48826,ACCO,604,Tutorial in Assurance and Professional Practice
48827,ACCO,605,Tutorial in Taxation/Decision making
48828,ACCO,606,Tutorial in Performance Management
48829,ACCO,607,Tutorial in Financial Strategies and Decisions
48830,ACCO,608,Tutorial in Capstone I Seminar
48831,ACCO,609,Tutorial in Capstone II Examination
48832,SOCI,434,Sociology of Suicide
48839,CLAS,210,Classical Civilization
48840,CLAS,220,Daily Life in Ancient Greece and Rome
48841,CLAS,265,Mythologies of the Ancient Mediterranean
48842,CLAS,321,Greek Epic Poetry
48843,CLAS,322,Latin Literature of the Augustan Period
48844,MARA,367,Culture and Civilization of the Arab World: The Modern Age
48845,PHIL,641,Philosophical Foundations of Biology
48846,LOYC,205,Introduction to Sustainability
48847,PHIL,656,Selected Topics in Analytic Philosophy
48848,HISW,261,History of South Asia
48849,GPLL,253,Systematic Reviews: The Basics
48850,GPLL,254,Systematic Review Searching
48851,CEWP,MOD5B,C++ PROGRAMMING
48852,FLIT,454,Histoire du livre et de l?édition
48854,GPTK,732,"Designing your Course: Aligning Learning Outcomes, Assessment, and Learning Activities"
48855,GPTK,739,Strategies for Classroom Management
48857,IRST,314,Independent Ireland from the Civil War to the Celtic Tiger
48858,GPTK,763,Do?s & Don?ts of First Time TAs
48859,GPTK,764,How to be an effective TA?
48860,THEO,243,Indigenous Spirituality
48873,SOEN,6761,MULTIMEDIA COMPUTING
48874,MSCA,640,SEMINAR IN ORGANIZATIONAL BEHAVIOUR
48875,MSCA,644,SEMINAR IN MESO ORGANIZATIONAL BEHAVIOUR
48876,MSCA,646,SEMINAR IN LEADERSHIP
48877,MSCA,648,SEMINAR IN INTERNATIONAL MANAGEMENT
48878,MSCA,649,SEMINAR IN COMPARATIVE CORPORATE GOVERNANCE
48879,MSCA,651,SEMINAR IN ENTREPRENEURSHIP ACROSS CONTEXTS
48880,MSCA,641,SEMINAR IN STAFFING AND CAREER MANAGEMENT
48888,FBRS,396,Topics in Fibre Surfaces
48889,MHIS,315,Women in Music History
48890,GPTK,800,Re-Envisioning your Assessments: Go Active
48898,CART,263,Creative Computation II
48899,CART,310,|Interaction Design Studio
48900,CART,210,New Media Theory
48901,CART,433,Information Design
48902,DART,455,Information Design
48903,DART,349,Introduction to Web Design
48904,DART,456,Inter.Net.Works
48905,MSCA,654,SEMINAR IN CONSULTING
48909,ADMI,814,ORGANIZATIONAL BEHAVIOUR
48910,ADMI,812,ORGANIZATIONAL BEHAVIOUR
48911,ADMI,858,BUSINESS POLICY AND STRATEGY
48912,FINA,310,Real Estate Development and Entrepreneurship
48916,ACTT,370,Clown for the Actor
48917,ACTT,372,Stage Combat
48918,ACTT,433,Creation Project A
48919,ACTT,434,Creation Project B
48920,ACTT,437,One-Act Project B
48921,ACTT,438,One-Act Project C
48922,ACTT,455,Voice for the Stage IV
48923,ACTT,458,Movement for the Stage IV
48924,ACTT,461,Classical Text Project B
48928,CART,410,Research-Creation in the Computation Arts
48929,CART,461,Tangible Media Studio
48930,DART,493,Post-Graduation Strategies in Design
48931,EAST,481,Supervised Internship I
48932,EAST,482,Supervised Internship II
48933,JAZZ,481,Supervised Internship I
48934,JAZZ,482,Supervised Internship II
48935,JPER,223,Big Band I
48936,JPER,224,Eclectic Ensemble I
48937,JPER,225,Jazz Choir I
48938,JPER,323,Big Band II
48939,JPER,324,Eclectic Ensemble II
48940,JPER,325,Jazz Choir II
48941,JPER,423,Big Band III
48942,JPER,424,Eclectic Ensemble III
48943,JPER,425,Jazz Choir III
48944,MPER,481,Supervised Internship I
48945,MPER,482,Supervised Internship II
48946,MUSI,481,Supervised Internship I
48947,MUSI,482,Supervised Internship II
48949,INDU,6361,DISCRETE OPTIMIZATION
48950,MECH,6011,ANALYSIS OF INDUSTRIAL CONTROL SYSTEMS
48951,MECH,6771,DRIVERLESS GROUND VEHICLES
48952,MECH,6781,GUIDED VEHICLE SYSTEMS
48953,MECH,7011,DYNAMICS OF HYDRAULIC CONTROL SYSTEMS
48954,BSTA,450,STATISTICAL MODELS FOR DATA ANALYSIS
48955,ELEC,6891,BROADCAST SIGNAL TRANSMISSION
48956,COMP,499,TOPICS IN COMPUTER SCIENCE
48957,SOEN,499,TOPICS IN SOFTWARE ENGINEERING
48958,FRAA,502,Technologies de l'information et de la communication (TIC) et enseignement du FLS
48959,FRAA,500,Didactique du français langue étrangère et seconde
48960,FRAA,501,Théories linguistiques pour l'apprentissage et l?enseignement des langues
48961,FRAA,510,Stage d'observation
48966,GPCB,688,How to build your Networking Skills and Land your next job
48967,COMP,6821,Bioinformatics Databases and Systems
48968,ECON,298,Selected Topics in Economics
48970,CHME,6011,ADV TRANSPORT PHENOMENA
48971,CHME,6071,MATERIALS SCIENCE AND ENGINEERING
48972,CHME,6031,CHEM KINET & REACT ENG
48973,CHME,6041,CHEM ENG PROC DYN & CONTROL
48974,CHME,6081,ADV SEPAR PROCESSES
48975,CHME,6111,POLYM CHEM & ENG
48976,ENCS,6021,ENGINEERING ANALYSIS
48977,CHME,6021,ADV CHEM ENG THERMODYN
48978,MSCA,662,SEMINAR IN QUALITATIVE RESEARCH
48981,MSCA,663,SEMINAR IN CONSUMER RESEARCH METHODS
48982,MSCA,667,SEMINAR IN CONSUMER PSYCHOLOGY AND DECISION MAKING
48983,MSCA,669,SEMINAR IN PRICING MANAGEMENT
48984,MSCA,671,SEMINAR IN RELATIONSHIP MARKETING STRATEGY
48985,MSCA,677,SEMINAR IN SUSTAINABILITY IN MARKETING
48986,GDBA,540,ENTREPRENEURSHIP
48987,GDBA,541,BUSINESS LAW
48988,GDBA,590,SPECIAL TOPICS IN ACCOUNTANCY
48989,GDBA,591,SPECIAL TOPICS IN FINANCE
48990,GDBA,592,SPECIAL TOPICS IN MANAGEMENT
48991,GDBA,593,SPECIAL TOPICS IN MARKETING
48992,GDBA,594,SPECIAL TOPICS IN SUPPLY CHAIN AND BUSINESS TECHNOLOGY MANAGEMENT
48993,GPDI,517,Reproducible Scientific Analysis with R
49010,EXCI,310,Research Methods
49011,EXCI,360,Neural and Hormonal Control of Human Systems
49014,COMS,698,Major Research Paper
49016,CEFR,701,French for the Workplace I
49017,MANA,390,HONOURS SEMINAR IN MANAGEMENT I
49018,MANA,490,HONOURS SEMINAR IN MANAGEMENT II
49020,CEFR,702,French for the Workplace II
49033,ENGR,692,Case Study and Report
49043,CEPS,1079F,Gestion de projets
49045,CEPS,1081E,Improve your Time Management
49051,ELEC,6301,ADVANCED ELECTROMAGNETICS
49079,CEPD,400,Certificat de Développement professionnel Lise Watier
49085,CIVI,321,Reinforced Earth
49086,CEPD,8000,Youth Care Worker Fundamentals Program
49087,CEPD,8001,Youth Care Worker and its Organisation
49088,CEPD,8002,Unit and Group Intervention
49089,CEPD,8003,Individual Youth Intervention
49090,CEPD,8004,Activity Planning and Animating
49091,CIVI,321,Reinforced Earth
49092,CIVI,6541,Reinforced Eartth
49097,GPLL,237,Introduction to Web Archiving with Webrecorder
49100,GPTK,757,Planning your First Day of Class
49102,GPWL,947,Budgeting & Expense Planning (Financial Skills for the Real World)
49103,GPWL,948,Managing your Debt (Financial Skills for the Real World)
49104,GPWL,949,Credit Scores & Identity Theft (Financial Skills for the Real World)
49109,IRST,304,Sexualities in the Irish Diaspora
49110,IRST,404,History and Memory in Ireland
49113,JOUR,642,Special Topics in Journalism Studies
49114,ARTH,650,SUPERVISED INTERNSHIP
49130,CIVI,7901,Environmental Engineering Research Project
49160,DART,651,DIRECTED STUDY I
49161,CEPS,1084E,Design Thinking for Powerful Strategic Planning
49162,CEPS,1085E,Understanding Google Analytics to Thrive
49165,GPWL,939,Income Taxes (Financial Skills for the Real World)
49166,JMEC,581,INTRO TO SUSTAINABLE INVESTING
49169,KCEP,311,Pathophysiology in Clinical Exercise Science I
49170,KCEP,349,"Assessment, Interpretation, and Rehabilitation in Neuromuscular Physiology"
49171,KCEP,411,Pathophysiology in Clinical Exercise Science II
49172,KCEP,383,Kinesiology and Clinical Exercise Physiology Internship I
49173,ANTH,693,Essay Proposal
49174,ANTH,694,Bibliographic Research
49183,GPTK,765,Decolonizing the Academy: Implications for Concordia?s Community
49184,SOCI,484,Surveillance Studies
49185,ANTH,484,Surveillance Studies
49187,ANTH,427,Thinking Beyond Humans
49194,CEPS,1079E,Integrated Project Management
49198,CEPS,1092E,Strategies for Effective Decision-Making
49199,CEPS,1087E,Predictive Analytics: Real Value in Big Data
49200,CEPS,1094E,Adapting your Business to be AI Ready
49203,SSDB,492,Seminar in Advanced Topics in Sexuality I
49207,LING,335,Historical Linguistics
49208,LING,371,Semantics
49209,LING,435,Advanced Historical Linguistics
49210,GPLL,240,Mapping Montreal open data with ArcGIS Online
49211,LING,471,Advanced Semantics
49212,LING,477,Syntax-Semantics Interface
49213,SOCI,453,Media Sociology and Journalism
49214,GPLD,121,Planning a Great Event
49223,CHME,6101,ADVANCED BATTERY MATERIALS AND TECHNOLOGIES
49224,CHME,6121,NANOMATERIALS SCIENCE AND ENGINEERING
49225,CHME,6131,ADVANCED COLLOID AND INTERFACE SCIENCE AND ENGINEERING
49226,WSDB,310,"Feminism, Comedy and Social Change"
49227,WSDB,410,"Feminisms, Tourism and Mobilities"
49238,JMEC,682,Life Sciences Entrepreneurship Development Program
49239,PHIL,631,Theories of Justice
49240,PHIL,614,Modern Philosophy
49241,HISW,274,The Atlantic World
49242,HIST,274,The Atlantic World
49243,GPCB,597,Quebec Scientific Entrepreneurship Program: From Academic Research to Industry
49249,PHYS,230,Experimental Physics I
49250,PHYS,330,Experimental Physics II
49254,FTRA,568,"Web, technologies, traduction: théories et critiques"
49255,ENVS,668,Indigenous Peoples and Environmental Assessment
49256,GEOG,310,Refugees and Migration in Today's World
49257,GEOG,380,Ecological Economics
49262,PHIL,475,Contemporary Issues in Analytic Philosophy
49275,SSOQ,103,SHORT STUDIES OUTSIDE QUEBEC A
49276,SSOQ,106,SHORT STUDIES OUTSIDE QUEBEC B
49277,SSOQ,109,SHORT STUDIES OUTSIDE QUEBEC C
49278,SCPA,480,Public Affairs Communication
49284,CENT,1100,Market Research for SME Startups
49285,CENT,1200,Start Up Your Online Business
49286,CENT,1300,Start up Your High-Tech Business
49287,CENT,1400,Accounting and Financial Management
49288,CENT,1600,"Sales, Networking and Business Development"
49289,CENT,1700,HR For Startups
49290,CENT,1800,Optimizing Business Operations
49291,CENT,1500,Creating Your Business Plan
49294,GEOG,264,Programming for Environmental Sciences
49296,COMP,6631,LARGE-SCALE OPTIMIZATION
49298,SSDB,220,Introduction to Theories of Sexuality
49299,SSDB,275,Introduction to Sexuality Research (also listed as FASS291)
49300,SSDB,390,Sexuality Theory in Historical Perspectives
49301,SSDB,426,Practicum
49308,SOEN,6021,SOFTWARE RE-ENGINEERING
49309,COMP,6341,COMPUTER VISION
49310,COMP,425,COMPUTER VISION
49311,INDU,6121,APPLIED OPTIMIZATION
49312,INDU,6391,RELIABILITY AND MAINTENANCE FOR DESIGN MANUFACTURING
49313,AERO,290,INTRODUCTION TO AIRCRAFT DESIGN
49315,CEFR,475,CONVERSATION FRANÇAISE 4.75
49316,CEFR,575,CONVERSATION FRANÇAISE 5.75
49317,CEWP,410,Full Stack Web Development
49318,CELD,1100,Refining Management Reflexes
49319,CELD,1200,Communicating with Emotional Intelligence
49320,CELD,1300,Hiring & Developing Talent
49321,CELD,1400,Influencing with Integrity & Impact
49322,CELD,1500,Innovation and Problem Solving
49324,GPCB,663,Entrepreneurship 101
49325,CEBD,1100,INTRO TO PYTHON & DATA ANALYSIS
49326,CEBD,1151,BIG DATA ANALYTICS FOR BUSINESS
49327,ELEC,465,NETWORKS SECURITY AND MANAGEMENT
49328,KCEP,483,Kinesiology and Clinical Exercise Physiology Internship II
49329,HEXS,801,Scientific Communication and Pedagogy in Health and Exercise Science
49330,ENGR,6412,AUTONOMY FOR MOBILE ROBOTS
49332,INDU,6381,APPLICATIONS OF RELIABILITY ENGINEERING
49333,DRAW,398,SPECIAL TOPICS IN DRAWING
49334,DRAW,498,SPECIAL TOPICS IN DRAWING
49335,MHIS,306,Early Music Influences on Contemporary Creative Music Practices
49336,FMPR,620,FILM PRODUCTION I
49337,FMPR,621,FILM PRODUCTION II
49338,FMPR,623,FILM PRODUCTION IV
49339,FMPR,622,FILM PRODUCTION III
49340,FMPR,625,GRADUATE SYMPOSIUM
49341,FMPR,691,RESEARCH-CREATION THESIS
49342,FMPR,661,PROFESSIONAL INTERNSHIP
49343,FMPR,671,INDEPENDENT STUDY
49344,FMPR,630,SPECIAL TOPICS IN CREATIVE NONFICTION
49345,FMPR,640,SPECIAL TOPICS IN FICTION PRACTICES
49346,DART,635,SPECIAL TOPICS IN DESIGN RESEARCH
49347,MPER,233,UNIVERSITY CHOIR I
49348,MPER,333,UNIVERSITY CHOIR II
49349,MPER,433,UNIVERSITY CHOIR III
49350,MPER,234,CHAMBER CHOIR I
49351,MPER,334,CHAMBER CHOIR II
49352,MPER,434,CHAMBER CHOIR III
